CVE_ESTADO,NOM_ESTADO,CLAVE_MUN,NOM_MUN,AMBITO,POB_TOTAL,PCT_POBREZA,PCT_Carencia_Servicios_Basicos_Vivienda,PCT_Carencia_Calidad_Espacio_Vivienda,PCT_Carencia_Servicios_Salud
31,Yucatán,31077,Tekal de Venegas,Ámbito de residencia: urbano,2574,82.301761,74.363992,29.549902,14.716243
31,Yucatán,31078,Tekantó,Ámbito de residencia: urbano,3051,65.642834,65.458701,21.743389,15.670911
31,Yucatán,31079,Tekax,Ámbito de residencia: urbano,30409,70.963155,58.351552,13.532842,8.101491
31,Yucatán,31080,Tekit,Ámbito de residencia: urbano,11140,82.170046,64.71763,17.634433,36.003982
31,Yucatán,31081,Tekom,Ámbito de residencia: urbano,2696,91.546547,78.828829,45.495495,14.189189
31,Yucatán,31082,Telchac Pueblo,Ámbito de residencia: urbano,3399,56.411713,39.772727,12.092075,33.682984
31,Yucatán,31084,Temax,Ámbito de residencia: urbano,6303,78.63257,75.214074,24.303285,13.638487
31,Yucatán,31085,Temozón,Ámbito de residencia: urbano,11172,80.712099,72.006125,16.710101,14.112645
31,Yucatán,31087,Tetiz,Ámbito de residencia: urbano,4429,69.73168,67.04647,18.074173,18.811439
31,Yucatán,31089,Ticul,Ámbito de residencia: urbano,39802,70.5954,52.17352,15.784157,22.698299
31,Yucatán,31090,Timucuy,Ámbito de residencia: urbano,3385,74.620982,79.135009,31.122151,29.427236
31,Yucatán,31091,Tinum,Ámbito de residencia: urbano,6093,84.527144,61.404911,15.01944,25.523365
31,Yucatán,31092,Tixcacalcupul,Ámbito de residencia: urbano,4199,95.628369,85.460993,40.756501,18.676123
31,Yucatán,31093,Tixkokob,Ámbito de residencia: urbano,12797,38.496787,23.093432,7.717799,32.328338
31,Yucatán,31094,Tixmehuac,Ámbito de residencia: urbano,2688,88.982359,79.603087,20.213157,10.694598
31,Yucatán,31095,Tixpéhual,Ámbito de residencia: urbano,3041,34.787158,30.606258,7.268579,17.666232
31,Yucatán,31096,Tizimín,Ámbito de residencia: urbano,60820,68.413979,54.221129,14.955852,26.430587
31,Yucatán,31097,Tunkás,Ámbito de residencia: urbano,2924,86.553162,78.42735,26.290598,17.57265
31,Yucatán,31098,Tzucacab,Ámbito de residencia: urbano,11025,82.255193,73.013997,16.120462,19.181269
31,Yucatán,31099,Uayma,Ámbito de residencia: urbano,3368,90.891285,84.756631,26.056543,25.561061
31,Yucatán,31100,Ucú,Ámbito de residencia: urbano,3039,47.236773,37.687786,13.096016,26.910516
31,Yucatán,31101,Umán,Ámbito de residencia: urbano,57634,38.49292,17.260285,6.762895,19.37041
31,Yucatán,31102,Valladolid,Ámbito de residencia: urbano,71584,57.583763,38.928888,14.143467,27.612148
31,Yucatán,31103,Xocchel,Ámbito de residencia: urbano,3356,77.05463,74.846626,30.20742,29.389424
31,Yucatán,31104,Yaxcabá,Ámbito de residencia: urbano,6880,89.270249,77.885811,23.780962,20.278736
31,Yucatán,31105,Yaxkukul,Ámbito de residencia: urbano,3106,50.213592,32.524272,9.708738,19.514563
32,Zacatecas,32001,Apozol,Ámbito de residencia: urbano,2616,57.422787,,6.947201,7.979357
32,Zacatecas,32004,Benito Juárez,Ámbito de residencia: urbano,2936,69.265912,2.793494,,37.729844
32,Zacatecas,32005,Calera,Ámbito de residencia: urbano,39718,38.267114,,2.873904,21.201311
32,Zacatecas,32006,Cañitas de Felipe Pescador,Ámbito de residencia: urbano,5819,57.692663,,5.631551,20.998401
32,Zacatecas,32007,Concepción del Oro,Ámbito de residencia: urbano,7334,14.062594,,2.37464,21.056303
32,Zacatecas,32008,Cuauhtémoc,Ámbito de residencia: urbano,8744,64.712065,7.971478,9.604155,18.868231
32,Zacatecas,32009,Chalchihuites,Ámbito de residencia: urbano,5007,58.881931,,,55.466318
32,Zacatecas,32010,Fresnillo,Ámbito de residencia: urbano,177312,36.926106,,2.441279,22.202622
32,Zacatecas,32011,Trinidad García de la Cadena,Ámbito de residencia: urbano,2759,57.465705,3.936087,,44.271239
32,Zacatecas,32013,General Enrique Estrada,Ámbito de residencia: urbano,4138,45.262267,,,22.540473
32,Zacatecas,32014,General Francisco R. Murguía,Ámbito de residencia: urbano,6531,49.314261,,,28.985622
32,Zacatecas,32016,General Pánfilo Natera,Ámbito de residencia: urbano,10621,74.972078,7.77003,,23.548447
32,Zacatecas,32017,Guadalupe,Ámbito de residencia: urbano,201604,23.104511,,1.973345,18.61259
32,Zacatecas,32019,Jalpa,Ámbito de residencia: urbano,15705,41.97753,,,26.678852
32,Zacatecas,32020,Jerez,Ámbito de residencia: urbano,48290,45.123747,,2.903429,28.256485
32,Zacatecas,32022,Juan Aldama,Ámbito de residencia: urbano,16952,57.976969,2.461493,3.940641,28.829297
32,Zacatecas,32023,Juchipila,Ámbito de residencia: urbano,6306,43.81,,,29.227087
32,Zacatecas,32024,Loreto,Ámbito de residencia: urbano,25416,44.121484,,3.261422,25.391278
32,Zacatecas,32025,Luis Moya,Ámbito de residencia: urbano,7894,53.722732,,3.82375,37.01851
32,Zacatecas,32029,Miguel Auza,Ámbito de residencia: urbano,14881,67.952951,,,19.422375
32,Zacatecas,32031,Monte Escobedo,Ámbito de residencia: urbano,4353,54.527561,,,19.919565
32,Zacatecas,32032,Morelos,Ámbito de residencia: urbano,11056,28.144875,,2.088019,21.968458
32,Zacatecas,32034,Nochistlán de Mejía,Ámbito de residencia: urbano,18158,45.794749,,,37.726594
32,Zacatecas,32035,Noria de Ángeles,Ámbito de residencia: urbano,3242,82.629919,,,28.517966
32,Zacatecas,32036,Ojocaliente,Ámbito de residencia: urbano,22767,45.705794,,4.62898,24.803805
32,Zacatecas,32037,Pánuco,Ámbito de residencia: urbano,7123,59.275988,8.366313,4.138502,13.561158
32,Zacatecas,32038,Pinos,Ámbito de residencia: urbano,11624,47.726836,,,17.899965
32,Zacatecas,32039,Río Grande,Ámbito de residencia: urbano,45768,43.22458,,2.523278,33.034196
32,Zacatecas,32040,Sain Alto,Ámbito de residencia: urbano,5764,63.719587,,,14.245038
32,Zacatecas,32042,Sombrerete,Ámbito de residencia: urbano,33939,33.966303,2.151329,2.085176,20.717576
32,Zacatecas,32044,Tabasco,Ámbito de residencia: urbano,6892,51.937373,,3.588025,25.283968
32,Zacatecas,32045,Tepechitlán,Ámbito de residencia: urbano,5070,55.025971,,,14.969325
32,Zacatecas,32047,Teúl de González Ortega,Ámbito de residencia: urbano,3988,37.014798,,,18.535826
32,Zacatecas,32048,Tlaltenango de Sánchez Román,Ámbito de residencia: urbano,19948,35.526411,,2.418216,31.560131
32,Zacatecas,32049,Valparaíso,Ámbito de residencia: urbano,14163,48.793944,,4.185073,5.005518
32,Zacatecas,32050,Vetagrande,Ámbito de residencia: urbano,3529,52.502109,,,31.530888
32,Zacatecas,32051,Villa de Cos,Ámbito de residencia: urbano,17024,65.737993,7.560842,4.25775,13.538551
32,Zacatecas,32052,Villa García,Ámbito de residencia: urbano,6200,36.18229,,,32.118299
32,Zacatecas,32053,Villa González Ortega,Ámbito de residencia: urbano,6696,64.066767,,,19.418819
32,Zacatecas,32054,Villa Hidalgo,Ámbito de residencia: urbano,4463,63.257125,,,23.361114
32,Zacatecas,32055,Villanueva,Ámbito de residencia: urbano,18761,58.29945,3.430639,,35.455499
32,Zacatecas,32056,Zacatecas,Ámbito de residencia: urbano,139706,23.230823,,2.424605,19.207555
32,Zacatecas,32057,Trancoso,Ámbito de residencia: urbano,15391,59.393748,3.785292,4.133349,15.401115
1,Aguascalientes,1001,Aguascalientes,Ámbito de residencia: urbano,785547,25.514711,1.456558,3.225656,15.084332
1,Aguascalientes,1002,Asientos,Ámbito de residencia: urbano,12086,53.293769,,5.775096,7.168049
1,Aguascalientes,1003,Calvillo,Ámbito de residencia: urbano,25863,62.929931,,4.078836,11.743097
1,Aguascalientes,1004,Cosío,Ámbito de residencia: urbano,4713,38.546671,,3.606839,5.497518
1,Aguascalientes,1005,Jesús María,Ámbito de residencia: urbano,77432,26.548478,,6.946914,14.844158
1,Aguascalientes,1006,Pabellón de Arteaga,Ámbito de residencia: urbano,32639,33.875321,,4.446118,9.655834
1,Aguascalientes,1007,Rincón de Romos,Ámbito de residencia: urbano,35801,45.979833,2.133928,6.682695,10.891637
1,Aguascalientes,1008,San José de Gracia,Ámbito de residencia: urbano,5395,51.531602,,6.402127,4.888525
1,Aguascalientes,1009,Tepezalá,Ámbito de residencia: urbano,7845,52.124609,,7.606186,9.169134
1,Aguascalientes,1010,El Llano,Ámbito de residencia: urbano,5515,57.492984,,6.753504,5.281616
1,Aguascalientes,1011,San Francisco de los Romo,Ámbito de residencia: urbano,19641,34.331814,,3.63434,12.819306
2,Baja California,2001,Ensenada,Ámbito de residencia: urbano,452381,35.277269,18.600269,10.273048,13.371269
2,Baja California,2002,Mexicali,Ámbito de residencia: urbano,884390,25.792564,5.407746,7.241864,15.488799
2,Baja California,2003,Tecate,Ámbito de residencia: urbano,83648,27.568649,8.853089,10.783866,11.502572
2,Baja California,2004,Tijuana,Ámbito de residencia: urbano,1613157,29.850857,6.443944,8.085086,21.047403
2,Baja California,2005,Playas de Rosarito,Ámbito de residencia: urbano,91112,39.795385,12.045355,11.994961,19.425268
3,Baja California Sur,3001,Comondú,Ámbito de residencia: urbano,64353,36.508778,5.398385,6.640568,8.312528
3,Baja California Sur,3002,Mulegé,Ámbito de residencia: urbano,44314,29.574952,11.689744,12.041801,7.474447
3,Baja California Sur,3003,La Paz,Ámbito de residencia: urbano,265350,23.614351,3.162164,5.184007,12.06251
3,Baja California Sur,3008,Los Cabos,Ámbito de residencia: urbano,284304,28.485849,,22.893227,15.431103
3,Baja California Sur,3009,Loreto,Ámbito de residencia: urbano,18906,36.667473,,8.907415,8.511682
4,Campeche,4001,Calkiní,Ámbito de residencia: urbano,42572,55.775845,50.975596,17.979669,10.760835
4,Campeche,4002,Campeche,Ámbito de residencia: urbano,255169,28.115861,7.221824,9.768991,10.201699
4,Campeche,4003,Carmen,Ámbito de residencia: urbano,233158,25.113856,15.446058,22.522121,18.145928
4,Campeche,4004,Champotón,Ámbito de residencia: urbano,56632,53.936751,35.892041,17.868028,11.701367
4,Campeche,4005,Hecelchakán,Ámbito de residencia: urbano,20003,51.371702,46.140146,15.833841,12.457692
4,Campeche,4006,Hopelchén,Ámbito de residencia: urbano,12700,64.004152,59.798694,15.201736,6.480416
4,Campeche,4007,Palizada,Ámbito de residencia: urbano,3573,49.673564,17.016677,17.449043,3.02656
4,Campeche,4008,Tenabo,Ámbito de residencia: urbano,9209,52.824075,61.464225,21.426356,6.033858
4,Campeche,4009,Escárcega,Ámbito de residencia: urbano,35480,54.254547,30.47186,22.330681,8.254323
4,Campeche,4010,Calakmul,Ámbito de residencia: urbano,4638,55.424932,44.44637,29.864302,8.732294
4,Campeche,4011,Candelaria,Ámbito de residencia: urbano,9642,58.108008,19.722312,21.731175,12.747924
5,Coahuila de Zaragoza,5002,Acuña,Ámbito de residencia: urbano,145980,24.795848,2.174536,9.153905,9.306923
5,Coahuila de Zaragoza,5003,Allende,Ámbito de residencia: urbano,21049,27.519218,2.813808,3.146623,7.012302
5,Coahuila de Zaragoza,5004,Arteaga,Ámbito de residencia: urbano,9504,20.74087,,4.792018,14.17361
5,Coahuila de Zaragoza,5006,Castaños,Ámbito de residencia: urbano,27034,20.643227,7.625784,3.5094,8.286652
5,Coahuila de Zaragoza,5007,Cuatro Ciénegas,Ámbito de residencia: urbano,11222,35.077142,6.530108,8.137192,3.128175
5,Coahuila de Zaragoza,5009,Francisco I. Madero,Ámbito de residencia: urbano,31446,39.221036,3.03989,5.871474,11.742441
5,Coahuila de Zaragoza,5010,Frontera,Ámbito de residencia: urbano,74497,16.780534,2.874997,5.263033,9.51912
5,Coahuila de Zaragoza,5011,General Cepeda,Ámbito de residencia: urbano,4528,38.852112,,4.427858,4.587074
5,Coahuila de Zaragoza,5014,Jiménez,Ámbito de residencia: urbano,3592,40.642094,33.107013,12.330251,16.097999
5,Coahuila de Zaragoza,5017,Matamoros,Ámbito de residencia: urbano,68591,37.351028,5.799683,6.81935,15.358605
5,Coahuila de Zaragoza,5018,Monclova,Ámbito de residencia: urbano,229501,17.676576,2.557838,4.439491,10.124846
5,Coahuila de Zaragoza,5019,Morelos,Ámbito de residencia: urbano,7371,34.307397,2.480437,4.62129,7.072198
5,Coahuila de Zaragoza,5020,Múzquiz,Ámbito de residencia: urbano,67637,27.151953,8.070096,6.833149,6.737392
5,Coahuila de Zaragoza,5021,Nadadores,Ámbito de residencia: urbano,4596,13.925256,,,6.687648
5,Coahuila de Zaragoza,5022,Nava,Ámbito de residencia: urbano,31030,21.910459,,6.287722,8.732836
5,Coahuila de Zaragoza,5023,Ocampo,Ámbito de residencia: urbano,7377,34.869976,5.641914,5.099893,8.080831
5,Coahuila de Zaragoza,5024,Parras,Ámbito de residencia: urbano,34777,28.617198,,3.02781,7.92879
5,Coahuila de Zaragoza,5025,Piedras Negras,Ámbito de residencia: urbano,161838,28.307844,2.457894,7.476567,11.798617
5,Coahuila de Zaragoza,5027,Ramos Arizpe,Ámbito de residencia: urbano,86945,15.238597,0.848239,2.039203,10.185034
5,Coahuila de Zaragoza,5028,Sabinas,Ámbito de residencia: urbano,62122,21.4853,3.003282,4.256561,8.495794
5,Coahuila de Zaragoza,5030,Saltillo,Ámbito de residencia: urbano,819940,16.978934,2.995077,3.694364,13.726073
5,Coahuila de Zaragoza,5031,San Buenaventura,Ámbito de residencia: urbano,22316,17.777533,2.829283,2.265873,11.988697
5,Coahuila de Zaragoza,5032,San Juan de Sabinas,Ámbito de residencia: urbano,39777,20.883557,3.293837,5.499296,5.09149
5,Coahuila de Zaragoza,5033,San Pedro,Ámbito de residencia: urbano,55737,45.045687,,6.650342,11.798642
5,Coahuila de Zaragoza,5034,Sierra Mojada,Ámbito de residencia: urbano,4619,14.679196,,14.555901,6.703376
5,Coahuila de Zaragoza,5035,Torreón,Ámbito de residencia: urbano,658591,25.78799,1.527553,3.62466,19.940345
5,Coahuila de Zaragoza,5036,Viesca,Ámbito de residencia: urbano,3536,42.330832,,5.56749,12.434094
5,Coahuila de Zaragoza,5037,Villa Unión,Ámbito de residencia: urbano,5631,37.165753,9.080235,7.04501,9.530333
5,Coahuila de Zaragoza,5038,Zaragoza,Ámbito de residencia: urbano,11163,33.186245,3.528588,5.818685,10.414512
6,Colima,6001,Armería,Ámbito de residencia: urbano,24451,53.900339,20.679621,14.744992,7.998725
6,Colima,6002,Colima,Ámbito de residencia: urbano,143189,26.616758,2.561602,4.382813,16.347038
6,Colima,6003,Comala,Ámbito de residencia: urbano,16023,42.36347,19.814949,11.855505,13.998213
6,Colima,6004,Coquimatlán,Ámbito de residencia: urbano,14390,44.205405,11.409993,10.376392,11.638765
6,Colima,6005,Cuauhtémoc,Ámbito de residencia: urbano,22695,37.00192,5.382133,4.32282,7.644962
6,Colima,6006,Ixtlahuacán,Ámbito de residencia: urbano,2968,62.007457,26.137211,10.328113,2.498136
6,Colima,6007,Manzanillo,Ámbito de residencia: urbano,166802,26.169997,3.967212,10.781729,15.111596
6,Colima,6008,Minatitlán,Ámbito de residencia: urbano,5244,45.074122,,10.424794,4.638058
6,Colima,6009,Tecomán,Ámbito de residencia: urbano,111157,48.332019,12.460402,16.022407,12.820098
6,Colima,6010,Villa de Álvarez,Ámbito de residencia: urbano,136606,23.771143,,4.550626,14.015346
7,Chiapas,7001,Acacoyagua,Ámbito de residencia: urbano,8274,80.834525,55.357277,23.956166,21.005303
7,Chiapas,7002,Acala,Ámbito de residencia: urbano,17651,71.597161,24.404513,27.058467,9.319318
7,Chiapas,7003,Acapetahua,Ámbito de residencia: urbano,8239,75.107557,56.189476,24.803129,21.383371
7,Chiapas,7004,Altamirano,Ámbito de residencia: urbano,9848,86.525304,49.00489,18.389628,14.557034
7,Chiapas,7005,Amatán,Ámbito de residencia: urbano,2987,87.164786,66.038274,12.098361,
7,Chiapas,7006,Amatenango de la Frontera,Ámbito de residencia: urbano,1868,86.98303,47.927952,,9.80694
7,Chiapas,7007,Amatenango del Valle,Ámbito de residencia: urbano,5035,92.05299,43.645558,27.94635,11.675462
7,Chiapas,7008,Ángel Albino Corzo,Ámbito de residencia: urbano,11345,84.957606,56.312819,33.123066,12.94746
7,Chiapas,7009,Arriaga,Ámbito de residencia: urbano,31551,62.323596,24.36349,14.800094,16.003962
7,Chiapas,7012,Berriozábal,Ámbito de residencia: urbano,37301,66.373089,29.265123,20.830388,27.170903
7,Chiapas,7013,Bochil,Ámbito de residencia: urbano,12842,68.836465,25.769351,19.922373,20.170468
7,Chiapas,7014,El Bosque,Ámbito de residencia: urbano,5518,96.329222,78.010033,51.902174,10.869565
7,Chiapas,7015,Cacahoatán,Ámbito de residencia: urbano,19345,70.008101,43.634046,28.211701,27.695739
7,Chiapas,7016,Catazajá,Ámbito de residencia: urbano,3476,62.05402,20.970201,,12.46388
7,Chiapas,7017,Cintalapa,Ámbito de residencia: urbano,54940,61.819824,24.13427,15.41665,20.042662
7,Chiapas,7018,Coapilla,Ámbito de residencia: urbano,3504,90.955936,51.93008,16.496723,8.084487
7,Chiapas,7019,Comitán de Domínguez,Ámbito de residencia: urbano,117910,60.722468,17.743236,10.608687,16.666568
7,Chiapas,7020,La Concordia,Ámbito de residencia: urbano,10718,85.815051,61.298207,31.509184,9.797888
7,Chiapas,7021,Copainalá,Ámbito de residencia: urbano,6828,68.703244,24.49931,22.148392,14.601988
7,Chiapas,7023,Chamula,Ámbito de residencia: urbano,4099,98.331441,76.85861,33.792917,34.739119
7,Chiapas,7024,Chanal,Ámbito de residencia: urbano,8601,99.566868,87.421464,61.507886,3.410694
7,Chiapas,7025,Chapultenango,Ámbito de residencia: urbano,3401,89.516359,47.489472,12.601231,5.344995
7,Chiapas,7026,Chenalhó,Ámbito de residencia: urbano,3480,92.71962,68.703327,27.019688,20.739986
7,Chiapas,7027,Chiapa de Corzo,Ámbito de residencia: urbano,65294,50.233809,18.808191,17.372289,19.866991
7,Chiapas,7028,Chiapilla,Ámbito de residencia: urbano,4321,94.669809,47.490446,49.808917,9.579618
7,Chiapas,7029,Chicoasén,Ámbito de residencia: urbano,3648,68.778437,19.749423,24.13452,15.06759
7,Chiapas,7030,Chicomuselo,Ámbito de residencia: urbano,7111,81.187467,58.643489,19.52005,12.736603
7,Chiapas,7031,Chilón,Ámbito de residencia: urbano,20643,95.972292,70.35911,39.272602,14.720055
7,Chiapas,7032,Escuintla,Ámbito de residencia: urbano,14339,70.396483,34.576204,19.210952,16.025614
7,Chiapas,7034,Frontera Comalapa,Ámbito de residencia: urbano,20071,75.375406,37.835721,14.791833,24.565349
7,Chiapas,7035,Frontera Hidalgo,Ámbito de residencia: urbano,3537,73.330185,47.132262,22.576859,20.884946
7,Chiapas,7037,Huehuetán,Ámbito de residencia: urbano,15168,65.439607,61.208046,18.397246,24.173664
7,Chiapas,7039,Huitiupán,Ámbito de residencia: urbano,2743,78.086782,42.186702,21.515596,18.20442
7,Chiapas,7040,Huixtla,Ámbito de residencia: urbano,32826,62.991181,23.842649,17.457255,25.364155
7,Chiapas,7041,La Independencia,Ámbito de residencia: urbano,8424,95.290112,73.332375,10.902042,7.414359
7,Chiapas,7042,Ixhuatán,Ámbito de residencia: urbano,2899,80.936202,38.268181,10.792493,8.922237
7,Chiapas,7043,Ixtacomitán,Ámbito de residencia: urbano,4999,69.795586,28.506646,18.146251,20.277731
7,Chiapas,7044,Ixtapa,Ámbito de residencia: urbano,5166,66.280135,,,20.335023
7,Chiapas,7046,Jiquipilas,Ámbito de residencia: urbano,12555,67.580606,26.362953,11.003471,12.284139
7,Chiapas,7047,Jitotol,Ámbito de residencia: urbano,7888,89.024516,55.996657,27.106839,43.181502
7,Chiapas,7048,Juárez,Ámbito de residencia: urbano,9544,63.20845,12.684482,14.218675,7.45534
7,Chiapas,7051,Mapastepec,Ámbito de residencia: urbano,20257,71.526205,33.384749,19.879681,25.970975
7,Chiapas,7052,Las Margaritas,Ámbito de residencia: urbano,19400,76.541825,33.04276,9.79476,19.710999
7,Chiapas,7054,Mazatán,Ámbito de residencia: urbano,14981,73.112565,64.019767,32.878882,16.464186
7,Chiapas,7055,Metapa,Ámbito de residencia: urbano,2737,62.827166,36.356242,20.45547,22.895486
7,Chiapas,7057,Motozintla,Ámbito de residencia: urbano,18961,68.859721,14.681327,11.326272,27.869157
7,Chiapas,7058,Nicolás Ruíz,Ámbito de residencia: urbano,4311,99.397066,80.703085,53.186646,7.916034
7,Chiapas,7059,Ocosingo,Ámbito de residencia: urbano,59323,73.301667,39.862341,23.823937,15.988481
7,Chiapas,7060,Ocotepec,Ámbito de residencia: urbano,2425,92.27979,63.068526,30.751871,16.704012
7,Chiapas,7061,Ocozocoautla de Espinosa,Ámbito de residencia: urbano,45704,65.302731,26.137226,22.843669,26.578762
7,Chiapas,7062,Ostuacán,Ámbito de residencia: urbano,3310,68.939558,25.528172,19.185534,5.043667
7,Chiapas,7064,Oxchuc,Ámbito de residencia: urbano,4749,88.034318,75.856788,27.442812,17.450802
7,Chiapas,7065,Palenque,Ámbito de residencia: urbano,46832,59.782874,19.489037,21.920849,15.475493
7,Chiapas,7066,Pantelhó,Ámbito de residencia: urbano,7355,95.756627,72.337349,44.690763,9.445783
7,Chiapas,7068,Pichucalco,Ámbito de residencia: urbano,18486,58.310549,14.038866,15.742631,7.81059
7,Chiapas,7069,Pijijiapan,Ámbito de residencia: urbano,22266,67.294277,32.527395,25.29157,18.879468
7,Chiapas,7071,Villa Comaltitlán,Ámbito de residencia: urbano,6385,79.405834,53.917637,22.331924,24.0405
7,Chiapas,7072,Pueblo Nuevo Solistahuacán,Ámbito de residencia: urbano,10747,85.362917,39.459066,29.727635,11.173175
7,Chiapas,7073,Rayón,Ámbito de residencia: urbano,6154,87.989381,44.891981,26.656902,7.305016
7,Chiapas,7074,Reforma,Ámbito de residencia: urbano,37145,48.22708,,24.05605,18.885159
7,Chiapas,7075,Las Rosas,Ámbito de residencia: urbano,17141,85.613727,66.716467,28.801313,10.152878
7,Chiapas,7076,Sabanilla,Ámbito de residencia: urbano,3451,94.394694,78.840485,41.107108,12.970848
7,Chiapas,7077,Salto de Agua,Ámbito de residencia: urbano,6335,73.316177,44.005836,17.03702,13.37097
7,Chiapas,7078,San Cristóbal de las Casas,Ámbito de residencia: urbano,186232,56.431428,12.767682,10.795029,27.17537
7,Chiapas,7079,San Fernando,Ámbito de residencia: urbano,13765,73.708842,27.559132,21.509537,22.281014
7,Chiapas,7080,Siltepec,Ámbito de residencia: urbano,2426,71.935048,,,7.494859
7,Chiapas,7081,Simojovel,Ámbito de residencia: urbano,11380,86.953781,47.476038,38.615548,17.060703
7,Chiapas,7083,Socoltenango,Ámbito de residencia: urbano,3251,81.035529,25.633708,9.543467,4.37808
7,Chiapas,7085,Soyaló,Ámbito de residencia: urbano,5534,86.885475,54.192039,24.43131,5.213323
7,Chiapas,7086,Suchiapa,Ámbito de residencia: urbano,18993,69.625907,37.372996,30.292028,15.821676
7,Chiapas,7087,Suchiate,Ámbito de residencia: urbano,21128,77.281838,44.543643,33.238169,38.988324
7,Chiapas,7089,Tapachula,Ámbito de residencia: urbano,297552,49.467981,18.922687,17.967835,25.507172
7,Chiapas,7091,Tapilula,Ámbito de residencia: urbano,7665,69.260944,22.262579,17.194101,6.370158
7,Chiapas,7092,Tecpatán,Ámbito de residencia: urbano,11920,72.640042,33.706449,17.949911,10.920287
7,Chiapas,7093,Tenejapa,Ámbito de residencia: urbano,2080,99.936159,96.781116,49.892704,11.373391
7,Chiapas,7094,Teopisca,Ámbito de residencia: urbano,16562,86.666506,56.890307,18.306037,14.883676
7,Chiapas,7096,Tila,Ámbito de residencia: urbano,21677,94.400918,78.649019,36.474372,17.063911
7,Chiapas,7097,Tonalá,Ámbito de residencia: urbano,55954,64.650316,29.616725,23.676388,18.485007
7,Chiapas,7098,Totolapa,Ámbito de residencia: urbano,4724,96.143199,79.058092,44.035381,8.797514
7,Chiapas,7099,La Trinitaria,Ámbito de residencia: urbano,13988,78.605422,46.100668,8.717416,8.4864
7,Chiapas,7100,Tumbalá,Ámbito de residencia: urbano,6907,96.696322,86.306919,49.343704,15.63766
7,Chiapas,7101,Tuxtla Gutiérrez,Ámbito de residencia: urbano,692835,42.425962,12.451498,13.447842,24.863072
7,Chiapas,7102,Tuxtla Chico,Ámbito de residencia: urbano,15972,64.501372,53.781585,21.318697,21.646195
7,Chiapas,7103,Tuzantán,Ámbito de residencia: urbano,6154,77.625498,50.880275,28.665013,25.651343
7,Chiapas,7104,Tzimol,Ámbito de residencia: urbano,7232,83.927641,55.471298,6.906843,9.489394
7,Chiapas,7105,Unión Juárez,Ámbito de residencia: urbano,5592,75.673769,50.686424,24.640305,22.835465
7,Chiapas,7106,Venustiano Carranza,Ámbito de residencia: urbano,33358,78.066724,40.782799,26.958437,12.478958
7,Chiapas,7107,Villa Corzo,Ámbito de residencia: urbano,46945,81.396068,48.986626,26.198453,13.121383
7,Chiapas,7108,Villaflores,Ámbito de residencia: urbano,79710,70.364697,31.482708,21.063817,16.543275
7,Chiapas,7109,Yajalón,Ámbito de residencia: urbano,18265,66.907781,23.00867,17.805317,17.401712
7,Chiapas,7110,San Lucas,Ámbito de residencia: urbano,4722,97.720654,71.590609,42.469006,3.983118
7,Chiapas,7111,Zinacantán,Ámbito de residencia: urbano,18043,98.83815,66.756133,29.567443,18.001373
7,Chiapas,7112,San Juan Cancuc,Ámbito de residencia: urbano,7984,99.544081,95.924591,70.390907,5.572498
7,Chiapas,7114,Benemérito de las Américas,Ámbito de residencia: urbano,7655,83.438889,64.506917,20.833924,21.999766
7,Chiapas,7117,Montecristo de Guerrero,Ámbito de residencia: urbano,2923,97.036341,59.902001,30.869743,6.206615
7,Chiapas,7118,San Andrés Duraznal,Ámbito de residencia: urbano,3470,99.803612,92.939245,21.083744,18.686371
8,Chihuahua,8001,Ahumada,Ámbito de residencia: urbano,10429,39.480153,1.327201,4.192417,6.714883
8,Chihuahua,8002,Aldama,Ámbito de residencia: urbano,22756,31.057777,,4.012237,6.38897
8,Chihuahua,8003,Allende,Ámbito de residencia: urbano,4516,29.552111,,5.45163,19.855692
8,Chihuahua,8004,Aquiles Serdán,Ámbito de residencia: urbano,15127,27.01968,,2.575409,6.081377
8,Chihuahua,8005,Ascensión,Ámbito de residencia: urbano,20768,59.179459,2.914462,8.239953,19.121808
8,Chihuahua,8009,Bocoyna,Ámbito de residencia: urbano,16684,52.797634,18.585482,14.003795,12.482343
8,Chihuahua,8011,Camargo,Ámbito de residencia: urbano,45745,38.93378,0.445397,1.596488,7.632617
8,Chihuahua,8013,Casas Grandes,Ámbito de residencia: urbano,6640,39.369904,7.313315,5.192962,12.89749
8,Chihuahua,8017,Cuauhtémoc,Ámbito de residencia: urbano,142603,33.014672,1.255368,3.823337,7.983078
8,Chihuahua,8019,Chihuahua,Ámbito de residencia: urbano,935419,19.301342,0.980063,2.180299,8.624711
8,Chihuahua,8021,Delicias,Ámbito de residencia: urbano,144528,25.376506,,1.951902,9.751547
8,Chihuahua,8025,Gómez Farías,Ámbito de residencia: urbano,5766,51.065815,7.013752,,1.827112
8,Chihuahua,8027,Guachochi,Ámbito de residencia: urbano,15459,46.202016,12.845015,10.195861,7.484081
8,Chihuahua,8028,Guadalupe,Ámbito de residencia: urbano,2857,45.335763,,,3.816467
8,Chihuahua,8029,Guadalupe y Calvo,Ámbito de residencia: urbano,8887,67.392819,14.41037,9.875592,4.003556
8,Chihuahua,8031,Guerrero,Ámbito de residencia: urbano,20760,51.459126,8.905575,6.930725,8.896253
8,Chihuahua,8032,Hidalgo del Parral,Ámbito de residencia: urbano,115982,29.834653,0.534984,3.4223,7.964673
